Algorithm	Image	Size	Threads	Time	Stddev	Clock	CPUs	Cycles	Instructions	IO	MemAlloc	O3
mandelbrot_pth	triple_spiral.log	64	2	0.06688	0.00188	17.78	0.266	22,652,302	23,641,509	1	1	0
mandelbrot_pth	triple_spiral.log	64	4	0.1944	0.0828	18.05	0.093	22,474,120	23,777,473	1	1	0
mandelbrot_pth	triple_spiral.log	64	8	0.2034	0.0698	19.03	0.094	22,998,319	24,085,877	1	1	0
mandelbrot_pth	triple_spiral.log	64	16	0.1272	0.0206	18.91	0.149	23,714,895	24,737,945	1	1	0
mandelbrot_pth	triple_spiral.log	64	32	0.06418	0.00998	22.41	0.349	27,838,763	25,967,151	1	1	0
mandelbrot_pth	triple_spiral.log	128	1	0.164	0.0127	37.01	0.226	84,712,149	92,475,021	1	1	0
mandelbrot_pth	triple_spiral.log	128	2	0.2447	0.0646	46.07	0.188	89,923,809	88,058,424	1	1	0
mandelbrot_pth	triple_spiral.log	128	4	0.1335	0.0138	59.77	0.448	83,601,878	91,344,789	1	1	0
mandelbrot_pth	triple_spiral.log	128	8	0.1639	0.0209	59.99	0.366	81,255,058	91,605,462	1	1	0
mandelbrot_pth	triple_spiral.log	128	16	0.2519	0.0765	70.94	0.282	88,111,366	92,255,710	1	1	0
mandelbrot_pth	triple_spiral.log	128	32	0.171	0.04	76.39	0.447	92,629,494	93,780,350	1	1	0
mandelbrot_pth	triple_spiral.log	256	1	0.3743	0.0675	127.17	0.34	327,100,064	365,104,547	1	1	0
mandelbrot_pth	triple_spiral.log	256	2	0.2394	0.0119	123.01	0.514	324,669,825	367,686,636	1	1	0
mandelbrot_pth	triple_spiral.log	256	4	0.16235	0.0073	149.02	0.918	320,271,052	371,571,329	1	1	0
mandelbrot_pth	triple_spiral.log	256	8	0.2997	0.0637	174.96	0.584	307,228,926	384,857,991	1	1	0
mandelbrot_pth	triple_spiral.log	256	16	0.2019	0.0163	202	1.001	339,775,874	357,602,738	1	1	0
mandelbrot_pth	triple_spiral.log	256	32	0.1573	0.019	252.7	1.607	406,155,685	350,645,314	1	1	0
mandelbrot_pth	triple_spiral.log	512	1	0.7453	0.0739	516.49	0.693	1,313,090,073	1,431,513,995	1	1	0
mandelbrot_pth	triple_spiral.log	512	2	0.5511	0.0801	592.91	1.076	1,319,898,325	1,436,033,952	1	1	0
mandelbrot_pth	triple_spiral.log	512	4	0.3683	0.0611	445.75	1.21	1,324,219,479	1,421,039,376	1	1	0
mandelbrot_pth	triple_spiral.log	512	8	0.3617	0.0678	481.01	1.33	1,331,568,271	1,414,366,590	1	1	0
mandelbrot_pth	triple_spiral.log	512	16	0.2042	0.0117	580.23	2.842	1,384,654,011	1,419,943,233	1	1	0
mandelbrot_pth	triple_spiral.log	512	32	0.3096	0.0623	635.56	2.053	1,652,656,201	1,422,607,128	1	1	0
mandelbrot_pth	triple_spiral.log	1024	1	2.2088	0.0986	1,799.06	0.815	5,281,181,375	5,752,853,486	1	1	0
mandelbrot_pth	triple_spiral.log	1024	2	1.633	0.0762	2,205.89	1.351	5,285,008,358	5,767,001,012	1	1	0
mandelbrot_pth	triple_spiral.log	1024	4	1.0419	0.0764	2,237.40	2.147	5,263,933,680	5,737,485,483	1	1	0
mandelbrot_pth	triple_spiral.log	1024	8	0.6795	0.0496	2,109.06	3.104	5,276,661,533	5,738,024,138	1	1	0
mandelbrot_pth	triple_spiral.log	1024	16	0.5434	0.0438	2,241.41	4.125	5,436,279,462	5,748,468,767	1	1	0
mandelbrot_pth	triple_spiral.log	1024	32	0.4795	0.0712	2,365.62	4.933	6,520,832,589	5,754,758,916	1	1	0
mandelbrot_pth	triple_spiral.log	2048	1	6.999	0.0503	6,701.47	0.957	21,164,884,716	23,091,196,248	1	1	0
mandelbrot_pth	triple_spiral.log	2048	2	4.5034	0.0906	7,134.11	1.584	21,398,087,816	23,168,184,224	1	1	0
mandelbrot_pth	triple_spiral.log	2048	4	2.7523	0.0418	7,573.82	2.752	21,285,953,777	23,129,995,355	1	1	0
mandelbrot_pth	triple_spiral.log	2048	8	1.9088	0.0534	8,174.26	4.282	21,148,874,987	23,085,081,930	1	1	0
mandelbrot_pth	triple_spiral.log	2048	16	1.3611	0.0567	8,368.58	6.149	21,331,311,843	23,004,646,654	1	1	0
mandelbrot_pth	triple_spiral.log	2048	32	1.2579	0.066	10,319.22	8.203	25,866,975,853	23,072,176,682	1	1	0
mandelbrot_pth	triple_spiral.log	4096	1	27.0485	0.0899	26,207.56	0.969	84,632,914,677	92,391,802,357	1	1	0
mandelbrot_pth	triple_spiral.log	4096	2	16.1285	0.0798	27,117.64	1.681	85,681,619,393	92,678,930,459	1	1	0
mandelbrot_pth	triple_spiral.log	4096	4	9.5521	0.0744	27,387.60	2.867	85,807,704,138	92,646,187,040	1	1	0
mandelbrot_pth	triple_spiral.log	4096	8	6.296	0.118	29,042.13	4.612	85,941,100,830	92,555,237,191	1	1	0
mandelbrot_pth	triple_spiral.log	4096	16	4.5026	0.0587	30,954.42	6.875	85,517,255,554	92,368,622,840	1	1	0
mandelbrot_pth	triple_spiral.log	4096	32	3.9393	0.0642	41,300.94	10.484	104,968,963,017	92,304,572,807	1	1	0
mandelbrot_pth	triple_spiral.log	8192	1	106.775	0.273	103,824.78	0.972	338,988,687,598	369,682,849,161	1	1	0
mandelbrot_pth	triple_spiral.log	8192	2	61.422	0.217	105,237.02	1.713	343,322,098,553	371,066,641,935	1	1	0
mandelbrot_pth	triple_spiral.log	8192	4	35.577	0.197	106,477.52	2.993	345,108,130,130	371,273,453,346	1	1	0
mandelbrot_pth	triple_spiral.log	8192	8	22.4142	0.0886	111,349.53	4.968	346,807,366,789	371,194,136,764	1	1	0
mandelbrot_pth	triple_spiral.log	8192	16	15.4754	0.0835	116,188.06	7.508	345,257,564,561	370,407,954,774	1	1	0
mandelbrot_pth	triple_spiral.log	8192	32	13.543	0.451	146,916.08	10.848	422,223,914,389	369,764,736,560	1	1	0
mandelbrot_omp	elephant.log	16	1	0.2444	0.0763	2.53	0.01	3,203,846	2,342,433	1	1	0
mandelbrot_omp	elephant.log	16	2	0.0848	0.0201	6.64	0.078	8,249,566	4,585,977	1	1	0
mandelbrot_omp	elephant.log	16	4	0.06342	0.00833	15.89	0.251	18,622,903	9,137,524	1	1	0
mandelbrot_omp	elephant.log	16	8	0.06967	0.00991	31.63	0.454	43,236,812	19,238,033	1	1	0
mandelbrot_omp	elephant.log	16	16	0.0702	0.0117	71.47	1.018	89,344,632	39,722,250	1	1	0
mandelbrot_omp	elephant.log	16	32	0.2355	0.0802	225.08	0.956	424,661,035	136,470,392	1	1	0
mandelbrot_omp	elephant.log	32	1	0.1558	0.0129	5.23	0.034	6,412,794	5,821,132	1	1	0
mandelbrot_omp	elephant.log	32	2	0.06402	0.00819	9.02	0.141	11,851,520	8,091,343	1	1	0
mandelbrot_omp	elephant.log	32	4	0.0632	0.00922	18.05	0.286	22,987,476	12,994,395	1	1	0
mandelbrot_omp	elephant.log	32	8	0.2062	0.0754	37.14	0.18	43,939,351	22,328,508	1	1	0
mandelbrot_omp	elephant.log	32	16	0.2087	0.084	75.12	0.36	94,763,414	44,477,720	1	1	0
mandelbrot_omp	elephant.log	32	32	0.0858	0.0142	222.13	2.588	394,818,748	135,362,986	1	1	0
mandelbrot_omp	elephant.log	64	1	0.1012	0.0135	15.05	0.149	19,548,774	18,991,113	1	1	0
mandelbrot_omp	elephant.log	64	2	0.0802	0.011	20.02	0.25	24,731,528	22,032,285	1	1	0
mandelbrot_omp	elephant.log	64	4	0.0711	0.0102	29.26	0.412	39,083,792	28,642,307	1	1	0
mandelbrot_omp	elephant.log	64	8	0.2165	0.0743	47.88	0.221	61,496,509	37,861,541	1	1	0
mandelbrot_omp	elephant.log	64	16	0.208	0.077	85.67	0.412	113,088,554	59,889,994	1	1	0
mandelbrot_omp	elephant.log	64	32	0.06644	0.00755	234.4	3.528	462,330,157	165,826,632	1	1	0
mandelbrot_omp	elephant.log	128	1	0.12164	0.00408	30.62	0.252	73,882,797	71,793,398	1	1	0
mandelbrot_omp	elephant.log	128	2	0.1344	0.0124	37.5	0.279	81,397,357	69,239,256	1	1	0
mandelbrot_omp	elephant.log	128	4	0.2291	0.0601	58.77	0.257	104,582,027	88,011,152	1	1	0
mandelbrot_omp	elephant.log	128	8	0.1276	0.0172	92.56	0.725	135,150,526	106,155,015	1	1	0
mandelbrot_omp	elephant.log	128	16	0.1712	0.0584	130.67	0.763	183,974,190	121,124,953	1	1	0
mandelbrot_omp	elephant.log	128	32	0.1348	0.018	252.85	1.875	483,319,296	213,940,108	1	1	0
mandelbrot_omp	elephant.log	256	1	0.2862	0.0453	97.32	0.34	279,496,987	294,301,496	1	1	0
mandelbrot_omp	elephant.log	256	2	0.2105	0.0146	110.28	0.524	289,528,772	294,619,596	1	1	0
mandelbrot_omp	elephant.log	256	4	0.1804	0.0194	121	0.671	304,680,552	308,178,453	1	1	0
mandelbrot_omp	elephant.log	256	8	0.2052	0.0326	158.69	0.773	353,983,863	314,332,979	1	1	0
mandelbrot_omp	elephant.log	256	16	0.13271	0.00416	220	1.658	442,569,572	363,770,173	1	1	0
mandelbrot_omp	elephant.log	256	32	0.1694	0.0263	340.58	2.01	746,620,176	461,081,870	1	1	0
mandelbrot_omp	elephant.log	512	1	0.7084	0.0763	471.6	0.666	1,104,430,325	1,170,385,992	1	1	0
mandelbrot_omp	elephant.log	512	2	0.4898	0.0528	419.44	0.856	1,119,896,826	1,178,463,087	1	1	0
mandelbrot_omp	elephant.log	512	4	0.4022	0.0644	409.77	1.019	1,151,301,721	1,185,003,387	1	1	0
mandelbrot_omp	elephant.log	512	8	0.3521	0.0468	439.28	1.248	1,204,108,235	1,188,155,937	1	1	0
mandelbrot_omp	elephant.log	512	16	0.2213	0.0118	495.5	2.239	1,311,665,292	1,230,379,189	1	1	0
mandelbrot_omp	elephant.log	512	32	0.3177	0.0635	670.21	2.11	1,741,786,015	1,380,025,685	1	1	0
mandelbrot_omp	elephant.log	1024	1	1.8143	0.0762	1,558.59	0.859	4,422,942,367	4,703,191,164	1	1	0
mandelbrot_omp	elephant.log	1024	2	1.2871	0.0776	1,692.26	1.315	4,485,960,641	4,705,270,419	1	1	0
mandelbrot_omp	elephant.log	1024	4	0.89	0.0759	1,745.69	1.961	4,495,967,428	4,718,342,911	1	1	0
mandelbrot_omp	elephant.log	1024	8	0.6785	0.0849	1,670.13	2.461	4,532,527,051	4,733,801,868	1	1	0
mandelbrot_omp	elephant.log	1024	16	0.5169	0.0635	1,780.53	3.444	4,686,011,902	4,780,185,176	1	1	0
mandelbrot_omp	elephant.log	1024	32	0.4858	0.0606	2,043.24	4.206	5,622,405,861	4,849,680,289	1	1	0
mandelbrot_omp	elephant.log	2048	1	5.9919	0.0387	5,682.52	0.948	17,690,873,739	18,828,626,068	1	1	0
mandelbrot_omp	elephant.log	2048	2	3.7778	0.0659	6,138.17	1.625	18,264,602,805	18,995,308,089	1	1	0
mandelbrot_omp	elephant.log	2048	4	2.5355	0.0958	6,502.79	2.565	18,283,023,321	19,000,126,550	1	1	0
mandelbrot_omp	elephant.log	2048	8	1.9198	0.0873	7,179.89	3.74	18,065,776,388	18,957,324,192	1	1	0
mandelbrot_omp	elephant.log	2048	16	1.4715	0.0702	7,265.25	4.937	18,186,953,594	18,903,511,581	1	1	0
mandelbrot_omp	elephant.log	2048	32	1.1834	0.087	8,123.45	6.864	21,031,580,561	19,007,207,262	1	1	0
mandelbrot_omp	elephant.log	4096	1	22.4648	0.07	21,680.54	0.965	70,814,089,139	75,354,531,004	1	1	0
mandelbrot_omp	elephant.log	4096	2	13.2956	0.0639	22,827.99	1.717	73,178,985,891	76,033,217,403	1	1	0
mandelbrot_omp	elephant.log	4096	4	8.787	0.14	23,264.52	2.647	73,289,011,573	76,001,188,536	1	1	0
mandelbrot_omp	elephant.log	4096	8	5.9177	0.0776	24,051.86	4.064	73,000,608,722	75,889,783,379	1	1	0
mandelbrot_omp	elephant.log	4096	16	4.4268	0.047	25,312.69	5.718	72,866,057,491	75,743,769,466	1	1	0
mandelbrot_omp	elephant.log	4096	32	3.9674	0.0683	33,829.62	8.527	83,304,298,761	75,739,471,929	1	1	0
mandelbrot_omp	elephant.log	8192	1	89.815	0.486	86,192.65	0.96	282,904,579,279	301,498,920,044	1	1	0
mandelbrot_omp	elephant.log	8192	2	51.089	0.294	89,796.71	1.758	292,895,528,042	304,149,461,342	1	1	0
mandelbrot_omp	elephant.log	8192	4	34.397	0.427	90,698.15	2.637	294,209,608,840	304,264,797,463	1	1	0
mandelbrot_omp	elephant.log	8192	8	21.999	0.456	93,597.48	4.255	294,132,243,854	303,912,213,836	1	1	0
mandelbrot_omp	elephant.log	8192	16	15.339	0.212	98,613.35	6.429	295,512,746,135	303,751,391,104	1	1	0
mandelbrot_omp	elephant.log	8192	32	12.879	0.456	118,604.86	9.209	336,318,071,995	303,045,762,418	1	1	0
mandelbrot_omp	full.log	16	1	0.06517	0.0088	0.86	0.013	2,276,768	1,448,764	1	1	0
mandelbrot_omp	full.log	16	2	0.0794	0.0142	6.19	0.078	7,329,647	3,694,938	1	1	0
mandelbrot_omp	full.log	16	4	0.05565	0.00147	14.67	0.264	17,204,390	8,277,856	1	1	0
mandelbrot_omp	full.log	16	8	0.2132	0.0827	31.1	0.146	39,170,038	17,783,561	1	1	0
mandelbrot_omp	full.log	16	16	0.0706	0.0111	72.33	1.024	88,702,981	39,438,277	1	1	0
mandelbrot_omp	full.log	16	32	0.06521	0.00877	238.4	3.656	465,967,684	154,802,910	1	1	0
mandelbrot_omp	full.log	32	1	0.1079	0.0198	2.04	0.019	2,652,291	2,330,729	1	1	0
mandelbrot_omp	full.log	32	2	0.2655	0.0733	6.55	0.025	7,981,869	4,590,200	1	1	0
mandelbrot_omp	full.log	32	4	0.06622	0.00965	15.71	0.237	19,438,086	9,373,399	1	1	0
mandelbrot_omp	full.log	32	8	0.0808	0.0125	34	0.421	40,745,679	19,115,225	1	1	0
mandelbrot_omp	full.log	32	16	0.0768	0.0128	65.2	0.849	96,246,026	40,920,089	1	1	0
mandelbrot_omp	full.log	32	32	0.0804	0.0103	234.29	2.913	420,463,757	140,944,674	1	1	0
mandelbrot_omp	full.log	64	1	0.06547	0.00875	4.48	0.068	5,523,323	5,813,516	1	1	0
mandelbrot_omp	full.log	64	2	0.2286	0.087	8.96	0.039	10,904,155	8,147,229	1	1	0
mandelbrot_omp	full.log	64	4	0.2142	0.0661	20.11	0.094	23,960,116	13,707,157	1	1	0
mandelbrot_omp	full.log	64	8	0.1107	0.0212	39.55	0.357	49,906,934	24,569,991	1	1	0
mandelbrot_omp	full.log	64	16	0.06552	0.00915	76.06	1.161	99,324,317	46,471,246	1	1	0
mandelbrot_omp	full.log	64	32	0.07588	0.00903	228.9	3.016	394,954,395	139,380,313	1	1	0
mandelbrot_omp	full.log	128	1	0.1405	0.0281	12.45	0.089	15,433,647	19,565,553	1	1	0
mandelbrot_omp	full.log	128	2	0.1473	0.0185	17.78	0.121	21,687,636	21,968,343	1	1	0
mandelbrot_omp	full.log	128	4	0.2183	0.071	32.57	0.149	40,836,289	30,313,158	1	1	0
mandelbrot_omp	full.log	128	8	0.1136	0.0128	59.62	0.525	74,862,643	45,228,523	1	1	0
mandelbrot_omp	full.log	128	16	0.1664	0.029	94.98	0.571	129,508,271	69,160,892	1	1	0
mandelbrot_omp	full.log	128	32	0.09972	0.00969	246.96	2.476	453,012,833	162,286,523	1	1	0
mandelbrot_omp	full.log	256	1	0.2874	0.0716	27.92	0.097	60,030,979	73,480,785	1	1	0
mandelbrot_omp	full.log	256	2	0.1368	0.0133	33.84	0.247	66,157,052	71,935,539	1	1	0
mandelbrot_omp	full.log	256	4	0.151	0.0181	51.93	0.344	85,670,147	88,071,400	1	1	0
mandelbrot_omp	full.log	256	8	0.289	0.0666	82.42	0.285	127,790,981	106,297,678	1	1	0
mandelbrot_omp	full.log	256	16	0.1514	0.0116	149.97	0.991	218,844,838	147,545,250	1	1	0
mandelbrot_omp	full.log	256	32	0.1545	0.0131	278.53	1.802	507,415,081	240,885,922	1	1	0
mandelbrot_omp	full.log	512	1	0.3143	0.069	82.03	0.261	221,095,528	282,209,484	1	1	0
mandelbrot_omp	full.log	512	2	0.3202	0.0705	86.05	0.269	234,751,278	288,500,143	1	1	0
mandelbrot_omp	full.log	512	4	0.2531	0.0136	109.75	0.434	266,107,444	288,204,129	1	1	0
mandelbrot_omp	full.log	512	8	0.2605	0.0134	131.3	0.504	311,103,032	314,527,725	1	1	0
mandelbrot_omp	full.log	512	16	0.2556	0.0125	177.59	0.695	400,854,485	360,258,850	1	1	0
mandelbrot_omp	full.log	512	32	0.34	0.056	327.63	0.963	714,063,814	470,096,069	1	1	0
mandelbrot_omp	full.log	1024	1	0.5868	0.0774	306.31	0.522	870,281,731	1,176,500,298	1	1	0
mandelbrot_omp	full.log	1024	2	0.4488	0.0455	315.16	0.702	908,275,676	1,180,333,701	1	1	0
mandelbrot_omp	full.log	1024	4	0.5551	0.0412	421.76	0.76	932,365,803	1,191,436,867	1	1	0
mandelbrot_omp	full.log	1024	8	0.4785	0.0533	392.08	0.819	971,398,877	1,207,599,695	1	1	0
mandelbrot_omp	full.log	1024	16	0.4287	0.0549	407.03	0.949	1,083,791,991	1,232,247,163	1	1	0
mandelbrot_omp	full.log	1024	32	0.4215	0.0607	585.82	1.39	1,473,812,426	1,298,195,072	1	1	0
mandelbrot_omp	full.log	2048	1	1.5751	0.0605	1,225.01	0.778	3,465,979,458	4,688,111,700	1	1	0
mandelbrot_omp	full.log	2048	2	1.3143	0.0711	1,524.72	1.16	3,636,894,899	4,704,377,115	1	1	0
mandelbrot_omp	full.log	2048	4	1.32	0.0744	1,560.57	1.182	3,621,905,060	4,720,007,852	1	1	0
mandelbrot_omp	full.log	2048	8	1.1715	0.0662	1,440.44	1.23	3,660,149,563	4,721,292,387	1	1	0
mandelbrot_omp	full.log	2048	16	1.0134	0.0532	1,512.87	1.493	3,789,702,061	4,772,369,964	1	1	0
mandelbrot_omp	full.log	2048	32	0.8829	0.0559	1,672.99	1.895	4,340,791,000	4,887,461,842	1	1	0
mandelbrot_omp	full.log	4096	1	5.1225	0.0556	4,431.83	0.865	13,916,149,528	18,801,130,134	1	1	0
mandelbrot_omp	full.log	4096	2	4.4917	0.077	5,251.23	1.169	15,027,769,180	19,104,266,369	1	1	0
mandelbrot_omp	full.log	4096	4	4.3775	0.0644	5,493.70	1.255	14,894,680,626	19,022,798,305	1	1	0
mandelbrot_omp	full.log	4096	8	4.1715	0.0661	5,819.84	1.395	14,872,916,107	19,014,928,338	1	1	0
mandelbrot_omp	full.log	4096	16	3.616	0.0886	6,257.17	1.73	14,823,850,985	18,941,100,335	1	1	0
mandelbrot_omp	full.log	4096	32	2.982	0.06	6,281.45	2.106	15,785,323,186	18,995,926,630	1	1	0
mandelbrot_omp	full.log	8192	1	20.483	0.351	17,175.47	0.839	55,638,557,830	75,302,715,070	1	1	0
mandelbrot_omp	full.log	8192	2	15.757	0.303	19,750.85	1.253	62,871,997,654	77,556,828,845	1	1	0
mandelbrot_omp	full.log	8192	4	15.265	0.374	19,338.14	1.267	60,852,471,534	76,581,169,945	1	1	0
mandelbrot_omp	full.log	8192	8	12.778	0.104	18,957.82	1.484	59,225,022,943	75,973,602,589	1	1	0
mandelbrot_omp	full.log	8192	16	11.243	0.376	19,986.39	1.778	59,057,442,071	75,710,278,997	1	1	0
mandelbrot_omp	full.log	8192	32	10.154	0.359	21,868.65	2.154	61,747,763,521	75,601,432,462	1	1	0
mandelbrot_omp	seahorse.log	16	1	0.0618	0.00419	2.62	0.042	3,097,812	2,368,082	1	1	0
mandelbrot_omp	seahorse.log	16	2	0.2262	0.0713	6.62	0.029	8,406,280	4,642,629	1	1	0
mandelbrot_omp	seahorse.log	16	4	0.2521	0.0598	15.18	0.06	18,725,820	9,165,070	1	1	0
mandelbrot_omp	seahorse.log	16	8	0.1331	0.0176	33.07	0.248	41,307,839	18,667,717	1	1	0
mandelbrot_omp	seahorse.log	16	16	0.1019	0.0189	66.8	0.655	91,001,308	40,398,339	1	1	0
mandelbrot_omp	seahorse.log	16	32	0.07091	0.00826	239.08	3.372	453,243,134	150,831,901	1	1	0
mandelbrot_omp	seahorse.log	32	1	0.1894	0.0754	5.36	0.028	6,460,147	5,996,674	1	1	0
mandelbrot_omp	seahorse.log	32	2	0.0636	0.0104	9.96	0.157	12,356,489	8,453,273	1	1	0
mandelbrot_omp	seahorse.log	32	4	0.07	0.0148	18.48	0.264	22,818,336	13,031,484	1	1	0
mandelbrot_omp	seahorse.log	32	8	0.053153	0.000259	33.85	0.637	43,800,090	22,612,305	1	1	0
mandelbrot_omp	seahorse.log	32	16	0.0765	0.0116	75.59	0.988	93,466,825	44,827,805	1	1	0
mandelbrot_omp	seahorse.log	32	32	0.2178	0.069	212.71	0.977	357,694,079	125,793,413	1	1	0
mandelbrot_omp	seahorse.log	64	1	0.2511	0.0986	14.31	0.057	21,329,057	18,995,691	1	1	0
mandelbrot_omp	seahorse.log	64	2	0.06365	0.00425	15.58	0.245	28,280,731	23,714,305	1	1	0
mandelbrot_omp	seahorse.log	64	4	0.1111	0.0148	32.44	0.292	39,730,792	28,578,667	1	1	0
mandelbrot_omp	seahorse.log	64	8	0.0917	0.0203	49.02	0.535	61,178,636	38,446,641	1	1	0
mandelbrot_omp	seahorse.log	64	16	0.0739	0.011	89.22	1.208	111,780,468	59,641,629	1	1	0
mandelbrot_omp	seahorse.log	64	32	0.2036	0.0687	239.87	1.178	432,983,488	158,238,840	1	1	0
mandelbrot_omp	seahorse.log	128	1	0.2858	0.0752	31.73	0.111	76,856,715	75,748,302	1	1	0
mandelbrot_omp	seahorse.log	128	2	0.2314	0.053	42.82	0.185	91,173,780	74,728,794	1	1	0
mandelbrot_omp	seahorse.log	128	4	0.1554	0.0162	58.73	0.378	103,694,120	84,757,767	1	1	0
mandelbrot_omp	seahorse.log	128	8	0.2491	0.067	83.69	0.336	129,688,666	103,713,393	1	1	0
mandelbrot_omp	seahorse.log	128	16	0.10855	0.00847	124.72	1.149	191,153,609	126,332,242	1	1	0
mandelbrot_omp	seahorse.log	128	32	0.2365	0.0693	241.79	1.022	460,152,416	200,781,469	1	1	0
mandelbrot_omp	seahorse.log	256	1	0.225	0.0244	105.88	0.471	297,244,450	308,465,506	1	1	0
mandelbrot_omp	seahorse.log	256	2	0.2799	0.0562	110.61	0.395	304,810,327	312,877,504	1	1	0
mandelbrot_omp	seahorse.log	256	4	0.298	0.0805	128.94	0.433	318,704,214	324,196,848	1	1	0
mandelbrot_omp	seahorse.log	256	8	0.1442	0.0152	164.69	1.142	366,716,025	335,228,213	1	1	0
mandelbrot_omp	seahorse.log	256	16	0.2683	0.0624	214.87	0.801	458,882,066	373,094,485	1	1	0
mandelbrot_omp	seahorse.log	256	32	0.1701	0.04	358.89	2.109	769,778,927	494,521,758	1	1	0
mandelbrot_omp	seahorse.log	512	1	0.5809	0.0659	411.19	0.708	1,169,684,396	1,232,272,235	1	1	0
mandelbrot_omp	seahorse.log	512	2	0.4732	0.0616	435.24	0.92	1,189,317,501	1,234,741,565	1	1	0
mandelbrot_omp	seahorse.log	512	4	0.3897	0.055	417.02	1.07	1,214,539,736	1,243,648,792	1	1	0
mandelbrot_omp	seahorse.log	512	8	0.3585	0.0597	443.81	1.238	1,261,863,599	1,255,951,390	1	1	0
mandelbrot_omp	seahorse.log	512	16	0.3206	0.0648	519.43	1.62	1,370,923,290	1,291,851,492	1	1	0
mandelbrot_omp	seahorse.log	512	32	0.2137	0.0111	684.51	3.204	1,818,348,145	1,454,076,353	1	1	0
mandelbrot_omp	seahorse.log	1024	1	2.0801	0.0827	1,725.25	0.829	4,682,576,878	4,935,629,417	1	1	0
mandelbrot_omp	seahorse.log	1024	2	1.412	0.0552	1,955.78	1.385	4,734,715,142	4,950,958,846	1	1	0
mandelbrot_omp	seahorse.log	1024	4	0.99	0.0755	2,057.75	2.078	4,754,472,402	4,961,065,185	1	1	0
mandelbrot_omp	seahorse.log	1024	8	0.6261	0.0626	1,720.69	2.748	4,802,241,279	4,968,230,950	1	1	0
mandelbrot_omp	seahorse.log	1024	16	0.5214	0.0516	1,765.13	3.385	4,920,236,475	5,030,570,400	1	1	0
mandelbrot_omp	seahorse.log	1024	32	0.4476	0.0564	2,086.22	4.661	5,939,341,176	5,094,093,915	1	1	0
mandelbrot_omp	seahorse.log	2048	1	6.2863	0.0531	5,955.82	0.947	18,705,915,463	19,793,755,706	1	1	0
mandelbrot_omp	seahorse.log	2048	2	4.114	0.107	6,381.75	1.551	19,241,504,028	19,948,826,774	1	1	0
mandelbrot_omp	seahorse.log	2048	4	2.5572	0.0534	6,520.88	2.55	19,234,165,340	19,944,351,008	1	1	0
mandelbrot_omp	seahorse.log	2048	8	2.0085	0.0893	7,727.07	3.847	19,255,372,750	19,967,561,832	1	1	0
mandelbrot_omp	seahorse.log	2048	16	1.4302	0.0618	8,498.66	5.942	19,177,756,336	19,888,155,610	1	1	0
mandelbrot_omp	seahorse.log	2048	32	1.2083	0.0555	10,096.13	8.356	22,231,928,066	19,978,816,384	1	1	0
mandelbrot_omp	seahorse.log	4096	1	24.0058	0.0775	23,161.14	0.965	75,081,712,090	79,329,305,401	1	1	0
mandelbrot_omp	seahorse.log	4096	2	15.065	0.103	23,972.68	1.591	77,308,949,750	79,945,367,254	1	1	0
mandelbrot_omp	seahorse.log	4096	4	9.1911	0.0711	24,405.86	2.655	77,668,177,106	79,973,115,591	1	1	0
mandelbrot_omp	seahorse.log	4096	8	6.158	0.125	25,465.38	4.135	77,559,423,644	79,907,246,164	1	1	0
mandelbrot_omp	seahorse.log	4096	16	4.5617	0.0789	27,422.08	6.011	77,317,292,961	79,694,203,150	1	1	0
mandelbrot_omp	seahorse.log	4096	32	3.6103	0.082	35,176.58	9.743	88,027,615,556	79,522,179,818	1	1	0
mandelbrot_omp	seahorse.log	8192	1	94.928	0.47	91,256.00	0.961	299,415,983,403	317,066,139,243	1	1	0
mandelbrot_omp	seahorse.log	8192	2	58.711	0.434	94,667.97	1.612	309,467,283,243	319,794,019,160	1	1	0
mandelbrot_omp	seahorse.log	8192	4	35.481	0.435	95,963.47	2.705	311,779,918,566	320,264,977,048	1	1	0
mandelbrot_omp	seahorse.log	8192	8	22.202	0.418	98,491.56	4.436	311,309,365,875	319,604,347,675	1	1	0
mandelbrot_omp	seahorse.log	8192	16	15.045	0.144	103,238.42	6.862	309,979,375,468	318,854,335,819	1	1	0
mandelbrot_omp	seahorse.log	8192	32	13.334	0.458	125,622.19	9.421	355,557,058,394	318,540,123,430	1	1	0
mandelbrot_omp	triple_spiral.log	16	1	0.1114	0.0153	2.68	0.024	3,338,472	2,534,705	1	1	0
mandelbrot_omp	triple_spiral.log	16	2	0.0785	0.0132	6.91	0.088	8,517,422	4,797,638	1	1	0
mandelbrot_omp	triple_spiral.log	16	4	0.05453	0.00111	15.3	0.281	19,036,046	9,343,248	1	1	0
mandelbrot_omp	triple_spiral.log	16	8	0.2335	0.0828	32.2	0.138	39,749,730	18,819,007	1	1	0
mandelbrot_omp	triple_spiral.log	16	16	0.2441	0.0865	71.77	0.294	88,858,160	40,059,851	1	1	0
mandelbrot_omp	triple_spiral.log	16	32	0.06704	0.00918	218.57	3.26	374,588,615	126,684,479	1	1	0
mandelbrot_omp	triple_spiral.log	32	1	0.1372	0.0125	6	0.044	7,048,606	6,604,346	1	1	0
mandelbrot_omp	triple_spiral.log	32	2	0.2491	0.0833	10.59	0.043	12,707,190	8,983,903	1	1	0
mandelbrot_omp	triple_spiral.log	32	4	0.2863	0.0756	19.47	0.068	22,851,072	13,506,606	1	1	0
